landscape,id,surveyyear,gs,necessary,have,quantity
lac_tele,6234,2021,canoe paddle,1,1,3
lac_tele,6234,2021,meal 2 day,1,1,0
lac_tele,6234,2021,pot,1,1,6
lac_tele,6234,2021,wc house,1,0,0
lac_tele,6234,2021,sec educ,1,1,0
lac_tele,6235,2021,protein 3 week,1,1,0
lac_tele,6235,2021,equipped pharmacy,1,0,0
lac_tele,6235,2021,brick house metal roof,1,0,0
lac_tele,6235,2021,traditional hunting net,0,0,0
lac_tele,6235,2021,tv,1,0,0
lac_tele,6235,2021,goat sheep,1,0,0
lac_tele,6235,2021,Jerrycan 25l,1,1,5
lac_tele,6235,2021,shoe,1,1,20
lac_tele,6235,2021,wc house,1,0,0
lac_tele,6235,2021,canoe paddle,1,1,1
lac_tele,6235,2021,access transport,1,1,0
lac_tele,6235,2021,women decision village,1,1,0
lac_tele,6235,2021,machete,1,1,2
lac_tele,6235,2021,access communication,1,1,0
lac_tele,6235,2021,sec educ,1,1,0
lac_tele,6235,2021,pot,1,1,6
lac_tele,6235,2021,meal 2 day,1,0,0
lac_tele,6235,2021,sewing machine,0,0,0
lac_tele,6235,2021,field half ha,1,0,0
lac_tele,6235,2021,new clothes,1,0,0
lac_tele,6235,2021,credit,1,0,0
lac_tele,6235,2021,access elec,1,0,0
lac_tele,6235,2021,freezer,0,0,0
lac_tele,6235,2021,hax,1,1,1
lac_tele,6235,2021,women care provided women,1,0,0
lac_tele,6235,2021,poultry,1,0,2
lac_tele,6235,2021,quality health care,1,0,0
lac_tele,6235,2021,wheelbarrow,1,1,1
lac_tele,6235,2021,drinking water 15min,1,0,0
lac_tele,6235,2021,hoe,1,1,2
lac_tele,6235,2021,natural resources 1h,1,0,0
lac_tele,6235,2021,work without discrimination,1,1,0
lac_tele,6235,2021,bed and mattress,1,1,7
lac_tele,6235,2021,plate,1,1,25
lac_tele,6235,2021,moto,0,0,0
lac_tele,6235,2021,access improved cookstove,0,0,0
lac_tele,6235,2021,adult learning,1,0,0
lac_tele,6236,2021,pot,1,1,7
lac_tele,6236,2021,new clothes,1,1,3
lac_tele,6236,2021,quality health care,1,0,0
lac_tele,6236,2021,work without discrimination,1,1,0
lac_tele,6236,2021,bed and mattress,1,1,3
lac_tele,6236,2021,hax,1,1,1
lac_tele,6236,2021,goat sheep,1,1,7
lac_tele,6236,2021,moto,0,0,0
lac_tele,6236,2021,tv,1,1,1
lac_tele,6236,2021,machete,1,1,3
lac_tele,6236,2021,wheelbarrow,1,1,1
lac_tele,6236,2021,access communication,1,1,2
lac_tele,6236,2021,brick house metal roof,1,1,2
lac_tele,6236,2021,wc house,1,1,1
lac_tele,6236,2021,canoe paddle,1,1,3
lac_tele,6236,2021,access elec,1,1,0
lac_tele,6236,2021,protein 3 week,1,1,0
lac_tele,6236,2021,traditional hunting net,0,0,0
lac_tele,6236,2021,field half ha,1,0,2
lac_tele,6236,2021,access transport,1,1,0
lac_tele,6236,2021,equipped pharmacy,1,0,0
lac_tele,6236,2021,access improved cookstove,1,1,1
lac_tele,6236,2021,shoe,1,1,15
lac_tele,6236,2021,Jerrycan 25l,1,1,6
lac_tele,6236,2021,credit,1,0,0
lac_tele,6236,2021,freezer,0,0,0
lac_tele,6236,2021,women decision village,1,1,0
lac_tele,6236,2021,natural resources 1h,1,1,0
lac_tele,6236,2021,poultry,1,1,13
lac_tele,6236,2021,drinking water 15min,1,0,0
lac_tele,6236,2021,meal 2 day,1,1,2
lac_tele,6236,2021,hoe,1,1,2
lac_tele,6236,2021,sec educ,1,1,0
lac_tele,6236,2021,women care provided women,1,1,0
lac_tele,6236,2021,sewing machine,1,0,0
lac_tele,6236,2021,plate,1,1,25
lac_tele,6236,2021,adult learning,1,0,0
lac_tele,6237,2021,wc house,1,0,0
lac_tele,6237,2021,tv,0,0,0
lac_tele,6237,2021,moto,0,0,0
lac_tele,6237,2021,machete,1,1,2
lac_tele,6237,2021,quality health care,1,0,0
lac_tele,6237,2021,equipped pharmacy,1,0,0
lac_tele,6237,2021,field half ha,1,1,1
lac_tele,6237,2021,hoe,1,1,1
lac_tele,6237,2021,women care provided women,1,0,0
lac_tele,6237,2021,work without discrimination,1,1,0
lac_tele,6237,2021,access transport,1,1,0
lac_tele,6237,2021,women decision village,1,1,0
lac_tele,6237,2021,hax,1,1,1
lac_tele,6237,2021,freezer,0,0,0
lac_tele,6237,2021,access communication,1,1,0
lac_tele,6237,2021,goat sheep,1,0,0
lac_tele,6237,2021,protein 3 week,1,1,0
lac_tele,6237,2021,wheelbarrow,1,0,0
lac_tele,6237,2021,poultry,1,0,0
lac_tele,6237,2021,sec educ,1,0,0
lac_tele,6237,2021,credit,1,0,0
lac_tele,6237,2021,plate,1,1,12
lac_tele,6237,2021,canoe paddle,1,1,1
lac_tele,6237,2021,bed and mattress,1,1,1
lac_tele,6237,2021,Jerrycan 25l,1,1,3
lac_tele,6237,2021,new clothes,1,0,0
lac_tele,6237,2021,natural resources 1h,1,1,0
lac_tele,6237,2021,adult learning,1,0,0
lac_tele,6237,2021,brick house metal roof,1,0,0
lac_tele,6237,2021,pot,1,1,7
lac_tele,6237,2021,access improved cookstove,1,0,0
lac_tele,6237,2021,sewing machine,0,0,0
lac_tele,6237,2021,shoe,1,1,8
lac_tele,6237,2021,traditional hunting net,0,0,0
lac_tele,6237,2021,access elec,1,0,0
lac_tele,6237,2021,meal 2 day,1,1,0
lac_tele,6237,2021,drinking water 15min,1,0,0
lac_tele,6238,2021,wc house,1,0,0
lac_tele,6238,2021,women care provided women,1,0,0
lac_tele,6238,2021,tv,1,0,0
lac_tele,6238,2021,credit,1,0,0
lac_tele,6238,2021,access transport,1,1,0
lac_tele,6238,2021,brick house metal roof,1,1,1
lac_tele,6238,2021,quality health care,1,0,0
lac_tele,6238,2021,machete,1,1,7
lac_tele,6238,2021,wheelbarrow,0,0,0
lac_tele,6238,2021,moto,0,0,0
lac_tele,6238,2021,bed and mattress,1,1,6
lac_tele,6238,2021,hax,1,1,2
lac_tele,6238,2021,hoe,1,1,7
lac_tele,6238,2021,plate,1,1,15
lac_tele,6238,2021,poultry,1,0,0
lac_tele,6238,2021,meal 2 day,1,1,0
lac_tele,6238,2021,adult learning,1,0,0
lac_tele,6238,2021,protein 3 week,1,1,7
lac_tele,6238,2021,drinking water 15min,1,0,0
lac_tele,6238,2021,equipped pharmacy,1,0,0
lac_tele,6238,2021,goat sheep,1,1,8
lac_tele,6238,2021,access improved cookstove,1,1,0
lac_tele,6238,2021,traditional hunting net,0,0,0
lac_tele,6238,2021,pot,1,1,35
lac_tele,6238,2021,field half ha,1,1,1
lac_tele,6238,2021,women decision village,1,1,0
lac_tele,6238,2021,access elec,1,1,0
lac_tele,6238,2021,natural resources 1h,1,0,0
lac_tele,6238,2021,shoe,1,1,40
lac_tele,6238,2021,freezer,0,0,0
lac_tele,6238,2021,canoe paddle,1,1,3
lac_tele,6238,2021,sewing machine,0,0,0
lac_tele,6238,2021,access communication,1,1,0
lac_tele,6238,2021,Jerrycan 25l,1,1,8
lac_tele,6238,2021,sec educ,1,1,0
lac_tele,6238,2021,work without discrimination,1,1,0
lac_tele,6238,2021,new clothes,1,1,0
lac_tele,6239,2021,poultry,1,1,2
lac_tele,6239,2021,adult learning,1,0,0
lac_tele,6239,2021,sec educ,1,1,0
lac_tele,6239,2021,credit,1,0,0
lac_tele,6239,2021,moto,0,0,0
lac_tele,6239,2021,freezer,0,0,0
lac_tele,6239,2021,plate,1,1,10
lac_tele,6239,2021,access improved cookstove,1,0,0
lac_tele,6239,2021,access transport,1,1,0
lac_tele,6239,2021,wc house,1,0,0
lac_tele,6239,2021,Jerrycan 25l,1,1,1
lac_tele,6239,2021,wheelbarrow,1,0,0
lac_tele,6239,2021,drinking water 15min,1,0,0
lac_tele,6239,2021,protein 3 week,1,1,0
lac_tele,6239,2021,women decision village,1,1,0
lac_tele,6239,2021,access communication,1,1,0
lac_tele,6239,2021,bed and mattress,1,1,2
lac_tele,6239,2021,women care provided women,1,0,0
lac_tele,6239,2021,access elec,1,0,0
lac_tele,6239,2021,quality health care,1,0,0
lac_tele,6239,2021,canoe paddle,1,1,2
lac_tele,6239,2021,brick house metal roof,1,0,0
lac_tele,6239,2021,new clothes,1,0,0
lac_tele,6239,2021,shoe,1,1,8
lac_tele,6239,2021,machete,1,1,2
lac_tele,6239,2021,goat sheep,1,0,0
lac_tele,6239,2021,natural resources 1h,1,1,0
lac_tele,6239,2021,meal 2 day,1,1,0
lac_tele,6239,2021,equipped pharmacy,1,0,0
lac_tele,6239,2021,sewing machine,0,0,0
lac_tele,6239,2021,hoe,1,1,1
lac_tele,6239,2021,pot,1,1,3
lac_tele,6239,2021,hax,1,0,0
lac_tele,6239,2021,tv,0,0,0
lac_tele,6239,2021,traditional hunting net,0,0,0
lac_tele,6239,2021,field half ha,1,0,0
lac_tele,6239,2021,work without discrimination,1,1,0
lac_tele,6240,2021,quality health care,1,0,0
lac_tele,6240,2021,adult learning,1,0,0
lac_tele,6240,2021,machete,1,1,3
lac_tele,6240,2021,protein 3 week,1,1,0
lac_tele,6240,2021,Jerrycan 25l,1,1,4
lac_tele,6240,2021,sec educ,1,0,0
lac_tele,6240,2021,moto,0,0,0
lac_tele,6240,2021,goat sheep,1,1,3
lac_tele,6240,2021,access improved cookstove,1,0,0
lac_tele,6240,2021,drinking water 15min,1,0,0
lac_tele,6240,2021,field half ha,1,0,0
lac_tele,6240,2021,new clothes,1,1,0
lac_tele,6240,2021,natural resources 1h,1,0,0
lac_tele,6240,2021,wc house,1,0,0
lac_tele,6240,2021,tv,1,0,0
lac_tele,6240,2021,credit,1,0,0
lac_tele,6240,2021,plate,1,1,12
lac_tele,6240,2021,meal 2 day,1,1,3
lac_tele,6240,2021,bed and mattress,1,1,4
lac_tele,6240,2021,pot,1,1,10
lac_tele,6240,2021,access elec,1,0,0
lac_tele,6240,2021,access transport,1,1,0
lac_tele,6240,2021,freezer,0,0,0
lac_tele,6240,2021,poultry,0,0,0
lac_tele,6240,2021,hax,1,1,2
lac_tele,6240,2021,sewing machine,1,0,0
lac_tele,6240,2021,access communication,1,1,0
lac_tele,6240,2021,equipped pharmacy,1,0,0
lac_tele,6240,2021,brick house metal roof,1,1,1
lac_tele,6240,2021,canoe paddle,1,1,5
lac_tele,6240,2021,hoe,1,1,2
lac_tele,6240,2021,traditional hunting net,0,0,0
lac_tele,6240,2021,wheelbarrow,1,0,0
lac_tele,6240,2021,women decision village,1,1,0
lac_tele,6240,2021,shoe,1,1,16
lac_tele,6240,2021,work without discrimination,1,1,0
lac_tele,6240,2021,women care provided women,1,0,0
lac_tele,6241,2021,brick house metal roof,1,0,0
lac_tele,6241,2021,shoe,1,1,8
lac_tele,6241,2021,tv,1,0,0
lac_tele,6241,2021,machete,1,1,5
lac_tele,6241,2021,hoe,1,1,2
lac_tele,6241,2021,moto,0,0,0
lac_tele,6241,2021,Jerrycan 25l,1,1,3
lac_tele,6241,2021,canoe paddle,1,1,1
lac_tele,6241,2021,protein 3 week,1,1,1
lac_tele,6241,2021,adult learning,1,0,0
lac_tele,6241,2021,meal 2 day,1,1,3
lac_tele,6241,2021,hax,1,0,0
lac_tele,6241,2021,women care provided women,1,0,0
lac_tele,6241,2021,wheelbarrow,1,0,0
lac_tele,6241,2021,goat sheep,1,0,0
lac_tele,6241,2021,plate,1,1,12
lac_tele,6241,2021,bed and mattress,1,1,4
lac_tele,6241,2021,access communication,1,1,0
lac_tele,6241,2021,field half ha,1,0,0
lac_tele,6241,2021,work without discrimination,1,1,0
lac_tele,6241,2021,quality health care,1,0,0
lac_tele,6241,2021,sewing machine,0,0,0
lac_tele,6241,2021,credit,1,0,0
lac_tele,6241,2021,poultry,1,0,0
lac_tele,6241,2021,access elec,1,0,0
lac_tele,6241,2021,freezer,0,0,0
lac_tele,6241,2021,sec educ,1,1,0
lac_tele,6241,2021,access transport,1,1,0
lac_tele,6241,2021,new clothes,1,1,4
lac_tele,6241,2021,traditional hunting net,0,0,0
lac_tele,6241,2021,natural resources 1h,1,0,0
lac_tele,6241,2021,equipped pharmacy,1,0,0
lac_tele,6241,2021,women decision village,1,1,0
lac_tele,6241,2021,access improved cookstove,1,0,0
lac_tele,6241,2021,wc house,1,0,0
lac_tele,6241,2021,pot,1,1,9
lac_tele,6241,2021,drinking water 15min,1,0,0
lac_tele,6242,2021,sewing machine,1,0,0
lac_tele,6242,2021,field half ha,1,0,0
lac_tele,6242,2021,traditional hunting net,0,0,0
lac_tele,6242,2021,moto,0,0,0
lac_tele,6242,2021,quality health care,1,0,0
lac_tele,6242,2021,machete,1,1,3
lac_tele,6242,2021,sec educ,1,1,0
lac_tele,6242,2021,credit,1,0,0
lac_tele,6242,2021,plate,1,1,15
lac_tele,6242,2021,equipped pharmacy,1,0,0
lac_tele,6242,2021,shoe,1,1,20
lac_tele,6242,2021,women decision village,1,1,0
lac_tele,6242,2021,work without discrimination,1,1,0
lac_tele,6242,2021,protein 3 week,1,1,0
lac_tele,6242,2021,brick house metal roof,1,0,0
lac_tele,6242,2021,access transport,1,1,0
lac_tele,6242,2021,women care provided women,1,0,0
lac_tele,6242,2021,tv,0,0,0
lac_tele,6242,2021,new clothes,1,0,0
lac_tele,6242,2021,adult learning,1,0,0
lac_tele,6242,2021,natural resources 1h,1,1,0
lac_tele,6242,2021,Jerrycan 25l,1,1,6
lac_tele,6242,2021,wc house,1,0,0
lac_tele,6242,2021,access elec,1,0,0
lac_tele,6242,2021,bed and mattress,1,1,3
lac_tele,6242,2021,access communication,1,1,0
lac_tele,6242,2021,wheelbarrow,1,0,0
lac_tele,6242,2021,hax,1,1,1
lac_tele,6242,2021,drinking water 15min,1,0,0
lac_tele,6242,2021,canoe paddle,1,1,1
lac_tele,6242,2021,hoe,1,1,1
lac_tele,6242,2021,access improved cookstove,1,0,0
lac_tele,6242,2021,poultry,1,1,1
lac_tele,6242,2021,goat sheep,1,1,3
lac_tele,6242,2021,freezer,0,0,0
lac_tele,6242,2021,pot,1,1,10
lac_tele,6242,2021,meal 2 day,1,1,0
lac_tele,6243,2021,access elec,1,0,0
lac_tele,6243,2021,traditional hunting net,0,0,0
lac_tele,6243,2021,wheelbarrow,1,0,0
lac_tele,6243,2021,work without discrimination,1,1,0
lac_tele,6243,2021,quality health care,1,0,0
lac_tele,6243,2021,field half ha,1,0,0
lac_tele,6243,2021,equipped pharmacy,1,0,0
lac_tele,6243,2021,drinking water 15min,1,0,0
lac_tele,6243,2021,Jerrycan 25l,1,1,3
lac_tele,6243,2021,hoe,1,1,1
lac_tele,6243,2021,access communication,1,1,0
lac_tele,6243,2021,tv,1,0,0
lac_tele,6243,2021,sewing machine,0,0,0
lac_tele,6243,2021,plate,1,1,12
lac_tele,6243,2021,machete,1,1,3
lac_tele,6243,2021,goat sheep,1,0,0
lac_tele,6243,2021,shoe,1,1,8
lac_tele,6243,2021,women decision village,1,1,0
lac_tele,6243,2021,pot,1,1,7
lac_tele,6243,2021,brick house metal roof,1,0,0
lac_tele,6243,2021,access transport,1,1,0
lac_tele,6243,2021,bed and mattress,1,1,3
lac_tele,6243,2021,women care provided women,1,0,0
lac_tele,6243,2021,credit,1,0,0
lac_tele,6243,2021,freezer,0,0,0
lac_tele,6243,2021,wc house,1,0,0
lac_tele,6243,2021,protein 3 week,1,1,0
lac_tele,6243,2021,canoe paddle,1,1,3
lac_tele,6243,2021,hax,1,1,1
lac_tele,6243,2021,meal 2 day,1,1,0
lac_tele,6243,2021,moto,0,0,0
lac_tele,6243,2021,new clothes,1,0,0
lac_tele,6243,2021,sec educ,1,0,0
lac_tele,6243,2021,adult learning,0,0,0
lac_tele,6243,2021,natural resources 1h,1,1,0
lac_tele,6243,2021,access improved cookstove,1,0,0
lac_tele,6243,2021,poultry,1,1,4
lac_tele,6244,2021,hoe,1,1,1
lac_tele,6244,2021,sec educ,1,1,0
lac_tele,6244,2021,work without discrimination,1,1,0
lac_tele,6244,2021,natural resources 1h,1,1,0
lac_tele,6244,2021,sewing machine,1,0,0
lac_tele,6244,2021,moto,0,0,0
lac_tele,6244,2021,hax,1,1,1
lac_tele,6244,2021,pot,1,1,5
lac_tele,6244,2021,wc house,1,0,0
lac_tele,6244,2021,new clothes,1,0,0
lac_tele,6244,2021,access transport,1,1,0
lac_tele,6244,2021,field half ha,1,0,0
lac_tele,6244,2021,access improved cookstove,1,0,0
lac_tele,6244,2021,brick house metal roof,1,1,1
lac_tele,6244,2021,goat sheep,1,0,0
lac_tele,6244,2021,drinking water 15min,1,0,0
lac_tele,6244,2021,equipped pharmacy,1,0,0
lac_tele,6244,2021,women decision village,1,1,0
lac_tele,6244,2021,credit,1,0,0
lac_tele,6244,2021,poultry,1,0,0
lac_tele,6244,2021,access communication,1,1,0
lac_tele,6244,2021,access elec,1,0,0
lac_tele,6244,2021,wheelbarrow,1,0,0
lac_tele,6244,2021,bed and mattress,1,1,4
lac_tele,6244,2021,plate,1,1,22
lac_tele,6244,2021,machete,1,1,2
lac_tele,6244,2021,quality health care,1,0,0
lac_tele,6244,2021,freezer,0,0,0
lac_tele,6244,2021,Jerrycan 25l,1,1,3
lac_tele,6244,2021,women care provided women,1,1,0
lac_tele,6244,2021,shoe,1,1,18
lac_tele,6244,2021,meal 2 day,1,1,0
lac_tele,6244,2021,protein 3 week,1,1,3
lac_tele,6244,2021,canoe paddle,1,1,2
lac_tele,6244,2021,traditional hunting net,0,0,0
lac_tele,6244,2021,tv,1,0,0
lac_tele,6244,2021,adult learning,1,0,0
lac_tele,6245,2021,brick house metal roof,1,1,1
lac_tele,6245,2021,protein 3 week,1,1,0
lac_tele,6245,2021,freezer,0,0,0
lac_tele,6245,2021,natural resources 1h,1,1,0
lac_tele,6245,2021,poultry,1,1,5
lac_tele,6245,2021,pot,1,1,5
lac_tele,6245,2021,work without discrimination,1,1,0
lac_tele,6245,2021,quality health care,1,0,0
lac_tele,6245,2021,goat sheep,1,0,0
lac_tele,6245,2021,access communication,1,1,0
lac_tele,6245,2021,tv,1,0,0
lac_tele,6245,2021,plate,1,1,8
lac_tele,6245,2021,adult learning,1,0,0
lac_tele,6245,2021,traditional hunting net,0,0,0
lac_tele,6245,2021,shoe,1,1,4
lac_tele,6245,2021,canoe paddle,1,1,1
lac_tele,6245,2021,women decision village,1,1,0
lac_tele,6245,2021,bed and mattress,1,1,3
lac_tele,6245,2021,access improved cookstove,0,0,0
lac_tele,6245,2021,equipped pharmacy,1,0,0
lac_tele,6245,2021,hoe,1,0,0
lac_tele,6245,2021,sewing machine,0,0,0
lac_tele,6245,2021,moto,0,0,0
lac_tele,6245,2021,credit,1,0,0
lac_tele,6245,2021,hax,1,0,0
lac_tele,6245,2021,wheelbarrow,1,0,0
lac_tele,6245,2021,sec educ,1,0,0
lac_tele,6245,2021,Jerrycan 25l,1,1,3
lac_tele,6245,2021,access transport,1,1,0
lac_tele,6245,2021,women care provided women,0,0,0
lac_tele,6245,2021,meal 2 day,1,1,0
lac_tele,6245,2021,new clothes,1,0,0
lac_tele,6245,2021,access elec,1,0,0
lac_tele,6245,2021,drinking water 15min,1,0,0
lac_tele,6245,2021,wc house,1,0,0
lac_tele,6245,2021,machete,1,1,1
lac_tele,6245,2021,field half ha,1,0,0
lac_tele,6246,2021,quality health care,1,0,0
lac_tele,6246,2021,access elec,1,0,0
lac_tele,6246,2021,canoe paddle,1,1,1
lac_tele,6246,2021,machete,1,1,2
lac_tele,6246,2021,access communication,1,1,0
lac_tele,6246,2021,field half ha,1,1,1
lac_tele,6246,2021,shoe,1,1,8
lac_tele,6246,2021,plate,1,1,8
lac_tele,6246,2021,goat sheep,1,1,12
lac_tele,6246,2021,hoe,1,0,0
lac_tele,6246,2021,work without discrimination,1,1,0
lac_tele,6246,2021,meal 2 day,1,1,0
lac_tele,6246,2021,tv,1,0,0
lac_tele,6246,2021,wheelbarrow,1,0,0
lac_tele,6246,2021,sewing machine,0,0,0
lac_tele,6246,2021,brick house metal roof,1,0,0
lac_tele,6246,2021,sec educ,1,1,0
lac_tele,6246,2021,natural resources 1h,1,1,0
lac_tele,6246,2021,women care provided women,1,0,0
lac_tele,6246,2021,equipped pharmacy,1,0,0
lac_tele,6246,2021,traditional hunting net,0,0,0
lac_tele,6246,2021,access transport,1,1,0
lac_tele,6246,2021,adult learning,1,0,0
lac_tele,6246,2021,hax,1,0,0
lac_tele,6246,2021,protein 3 week,1,1,0
lac_tele,6246,2021,wc house,1,0,0
lac_tele,6246,2021,access improved cookstove,1,0,0
lac_tele,6246,2021,freezer,0,0,0
lac_tele,6246,2021,moto,0,0,0
lac_tele,6246,2021,poultry,1,1,3
lac_tele,6246,2021,women decision village,1,1,0
lac_tele,6246,2021,drinking water 15min,1,0,0
lac_tele,6246,2021,new clothes,1,0,0
lac_tele,6246,2021,pot,1,1,2
lac_tele,6246,2021,Jerrycan 25l,1,1,2
lac_tele,6246,2021,credit,1,0,0
lac_tele,6246,2021,bed and mattress,1,1,2
lac_tele,6247,2021,women decision village,1,1,0
lac_tele,6247,2021,quality health care,1,0,0
lac_tele,6247,2021,sewing machine,0,0,0
lac_tele,6247,2021,shoe,1,1,6
lac_tele,6247,2021,meal 2 day,1,1,0
lac_tele,6247,2021,new clothes,1,1,0
lac_tele,6247,2021,Jerrycan 25l,1,1,1
lac_tele,6247,2021,access transport,1,1,0
lac_tele,6247,2021,machete,1,1,1
lac_tele,6247,2021,goat sheep,1,0,0
lac_tele,6247,2021,wheelbarrow,1,0,0
lac_tele,6247,2021,freezer,0,0,0
lac_tele,6247,2021,access communication,1,1,0
lac_tele,6247,2021,field half ha,1,0,0
lac_tele,6247,2021,pot,1,1,3
lac_tele,6247,2021,work without discrimination,1,1,0
lac_tele,6247,2021,drinking water 15min,1,0,0
lac_tele,6247,2021,tv,0,0,0
lac_tele,6247,2021,moto,0,0,0
lac_tele,6247,2021,equipped pharmacy,1,0,0
lac_tele,6247,2021,bed and mattress,1,1,1
lac_tele,6247,2021,natural resources 1h,1,1,0
lac_tele,6247,2021,women care provided women,1,1,0
lac_tele,6247,2021,protein 3 week,1,1,0
lac_tele,6247,2021,traditional hunting net,0,0,0
lac_tele,6247,2021,access elec,1,0,0
lac_tele,6247,2021,wc house,1,0,0
lac_tele,6247,2021,hax,1,0,0
lac_tele,6247,2021,sec educ,1,0,0
lac_tele,6247,2021,brick house metal roof,1,0,0
lac_tele,6247,2021,canoe paddle,1,0,0
lac_tele,6247,2021,hoe,1,1,1
lac_tele,6247,2021,plate,1,1,5
lac_tele,6247,2021,credit,1,0,0
lac_tele,6247,2021,adult learning,1,0,0
lac_tele,6247,2021,access improved cookstove,1,0,0
lac_tele,6247,2021,poultry,1,0,0
lac_tele,6248,2021,meal 2 day,1,1,0
lac_tele,6248,2021,bed and mattress,1,1,3
lac_tele,6248,2021,access communication,1,1,0
lac_tele,6248,2021,access improved cookstove,1,0,0
lac_tele,6248,2021,wheelbarrow,1,0,0
lac_tele,6248,2021,drinking water 15min,1,0,0
lac_tele,6248,2021,natural resources 1h,1,1,0
lac_tele,6248,2021,wc house,1,0,0
lac_tele,6248,2021,access transport,1,1,0
lac_tele,6248,2021,protein 3 week,1,1,0
lac_tele,6248,2021,plate,1,1,10
lac_tele,6248,2021,freezer,0,0,0
lac_tele,6248,2021,sewing machine,1,0,0
lac_tele,6248,2021,moto,0,0,0
lac_tele,6248,2021,work without discrimination,1,1,0
lac_tele,6248,2021,hoe,1,1,3
lac_tele,6248,2021,women decision village,1,1,0
lac_tele,6248,2021,goat sheep,1,0,0
lac_tele,6248,2021,Jerrycan 25l,1,1,4
lac_tele,6248,2021,poultry,1,0,0
lac_tele,6248,2021,machete,1,1,5
lac_tele,6248,2021,pot,1,1,7
lac_tele,6248,2021,equipped pharmacy,1,0,0
lac_tele,6248,2021,shoe,1,1,8
lac_tele,6248,2021,credit,1,0,0
lac_tele,6248,2021,field half ha,1,0,0
lac_tele,6248,2021,adult learning,1,0,0
lac_tele,6248,2021,quality health care,1,0,0
lac_tele,6248,2021,new clothes,1,1,0
lac_tele,6248,2021,canoe paddle,1,1,2
lac_tele,6248,2021,women care provided women,1,0,0
lac_tele,6248,2021,traditional hunting net,0,0,0
lac_tele,6248,2021,sec educ,1,1,0
lac_tele,6248,2021,access elec,1,0,0
lac_tele,6248,2021,brick house metal roof,1,0,0
lac_tele,6248,2021,hax,1,1,2
lac_tele,6248,2021,tv,1,0,0
lac_tele,6249,2021,sec educ,1,1,0
lac_tele,6249,2021,hoe,1,1,5
lac_tele,6249,2021,plate,1,1,28
lac_tele,6249,2021,drinking water 15min,1,0,0
lac_tele,6249,2021,wheelbarrow,1,0,0
lac_tele,6249,2021,freezer,0,0,0
lac_tele,6249,2021,brick house metal roof,1,0,0
lac_tele,6249,2021,access transport,1,1,0
lac_tele,6249,2021,bed and mattress,1,1,6
lac_tele,6249,2021,access improved cookstove,1,0,0
lac_tele,6249,2021,meal 2 day,1,1,0
lac_tele,6249,2021,sewing machine,1,0,0
lac_tele,6249,2021,equipped pharmacy,1,0,0
lac_tele,6249,2021,protein 3 week,1,1,0
lac_tele,6249,2021,quality health care,1,0,0
lac_tele,6249,2021,pot,1,1,9
lac_tele,6249,2021,new clothes,1,1,0
lac_tele,6249,2021,women care provided women,1,0,0
lac_tele,6249,2021,poultry,1,1,8
lac_tele,6249,2021,women decision village,1,1,0
lac_tele,6249,2021,access communication,1,1,0
lac_tele,6249,2021,moto,0,0,0
lac_tele,6249,2021,wc house,1,0,0
lac_tele,6249,2021,shoe,1,1,24
lac_tele,6249,2021,traditional hunting net,0,0,0
lac_tele,6249,2021,adult learning,1,0,0
lac_tele,6249,2021,tv,1,0,0
lac_tele,6249,2021,goat sheep,1,1,1
lac_tele,6249,2021,field half ha,1,1,1
lac_tele,6249,2021,canoe paddle,1,1,3
lac_tele,6249,2021,work without discrimination,1,1,0
lac_tele,6249,2021,natural resources 1h,1,1,0
lac_tele,6249,2021,access elec,1,0,0
lac_tele,6249,2021,credit,1,1,0
lac_tele,6249,2021,Jerrycan 25l,1,1,4
lac_tele,6249,2021,hax,1,1,1
lac_tele,6249,2021,machete,1,1,5
lac_tele,6250,2021,hax,1,1,1
lac_tele,6250,2021,women care provided women,1,1,0
lac_tele,6250,2021,hoe,1,1,5
lac_tele,6250,2021,traditional hunting net,0,0,0
lac_tele,6250,2021,access improved cookstove,1,0,0
lac_tele,6250,2021,equipped pharmacy,1,0,0
lac_tele,6250,2021,meal 2 day,1,1,0
lac_tele,6250,2021,credit,1,0,0
lac_tele,6250,2021,work without discrimination,1,1,0
lac_tele,6250,2021,natural resources 1h,1,1,0
lac_tele,6250,2021,wheelbarrow,1,1,2
lac_tele,6250,2021,Jerrycan 25l,1,1,6
lac_tele,6250,2021,adult learning,1,0,0
lac_tele,6250,2021,women decision village,1,1,0
lac_tele,6250,2021,protein 3 week,1,1,0
lac_tele,6250,2021,wc house,1,1,1
lac_tele,6250,2021,drinking water 15min,1,0,0
lac_tele,6250,2021,shoe,1,1,22
lac_tele,6250,2021,machete,1,1,5
lac_tele,6250,2021,new clothes,1,1,0
lac_tele,6250,2021,sec educ,1,1,0
lac_tele,6250,2021,brick house metal roof,1,1,1
lac_tele,6250,2021,plate,1,1,25
lac_tele,6250,2021,access transport,1,1,0
lac_tele,6250,2021,canoe paddle,1,1,4
lac_tele,6250,2021,freezer,0,0,0
lac_tele,6250,2021,sewing machine,1,0,0
lac_tele,6250,2021,quality health care,1,0,0
lac_tele,6250,2021,goat sheep,1,1,21
lac_tele,6250,2021,access elec,1,0,0
lac_tele,6250,2021,field half ha,1,1,1
lac_tele,6250,2021,access communication,1,1,0
lac_tele,6250,2021,tv,1,0,0
lac_tele,6250,2021,poultry,1,0,0
